x,y,t
23.635846450966053,60.81226325,27.5
23.635846450966053,60.81226325,27.75
23.635846450966053,60.81226325,28.0
23.635846450966053,60.81226325,28.25
23.635846450966053,60.81226325,28.5
23.635846450966053,60.81226325,28.75
23.635846450966053,60.81226325,29.0
23.635846450966053,60.81226325,29.25
23.635846450966053,60.81226325,29.5
23.635846450966053,60.81226325,29.75
23.635846450966053,60.81226325,30.0
23.635846450966053,60.81226325,30.25
23.635846450966053,60.81226325,30.5
23.635846450966053,60.81226325,30.75
23.635846450966053,60.81226325,31.0
23.635846450966053,60.81226325,31.25
23.635846450966053,60.81226325,31.5
23.635846450966053,60.81226325,31.75
23.635846450966053,60.81226325,32.0
23.635846450966053,60.81226325,32.25
23.635846450966053,60.81226325,32.5
23.635846450966053,60.81226325,32.75
23.635846450966053,60.81226325,33.0
23.635846450966053,60.81226325,33.25
23.635846450966053,60.81226325,33.5
23.635846450966053,60.81226325,33.75
23.635846450966053,60.81226325,34.0
23.635846450966053,60.81226325,34.25
23.635846450966053,60.81226325,34.5
23.635846450966053,60.81226325,34.75
23.635846450966053,60.81226325,35.0
23.635846450966053,60.81226325,35.25
23.635846450966053,60.81226325,35.5
23.635846450966053,60.81226325,35.75
23.635846450966053,60.81226325,36.0
23.635846450966053,60.81226325,36.25
23.635846450966053,60.81226325,36.5
23.635846450966053,60.81226325,36.75
23.635846450966053,60.81226325,37.0
23.636158568539166,60.812307184191376,37.25
23.637724375762147,60.81252758983371,37.5
23.639290182985125,60.81274799547604,37.75
23.640855990208106,60.812968401118376,38.0
23.642421797431084,60.81318880676071,38.25
23.643987604654065,60.81340921240304,38.5
23.645553411877042,60.813629618045375,38.75
23.647119219100023,60.813850023687706,39.0
23.648685026323,60.81407042933004,39.25
23.650250833545982,60.814290834972375,39.5
23.651816640768963,60.814511240614706,39.75
23.65338244799194,60.814731646257044,40.0
23.654948255214922,60.814952051899375,40.25
23.6554942,60.8150289,40.5
23.6554942,60.8150289,40.75
23.6554942,60.8150289,41.0
23.6554942,60.8150289,41.25
23.6554942,60.8150289,41.5
23.6554942,60.8150289,41.75
23.6554942,60.8150289,42.0
23.6554942,60.8150289,42.25
23.6554942,60.8150289,42.5
23.6554942,60.8150289,42.75
23.6554942,60.8150289,43.0
23.6554942,60.8150289,43.25
23.6554942,60.8150289,43.5
23.6554942,60.8150289,43.75
23.6554942,60.8150289,44.0
23.6554942,60.8150289,44.25
23.6554942,60.8150289,44.5
23.6554942,60.8150289,44.75
23.6554942,60.8150289,45.0
23.6554942,60.8150289,45.25
23.6554942,60.8150289,45.5
23.6554942,60.8150289,45.75
23.6554942,60.8150289,46.0
23.6554942,60.8150289,46.25
23.6554942,60.8150289,46.5
23.6554942,60.8150289,46.75
23.6554942,60.8150289,47.0
23.6554942,60.8150289,47.25
23.6554942,60.8150289,47.5
23.6554942,60.8150289,47.75
23.6554942,60.8150289,48.0
23.6554942,60.8150289,48.25
23.6554942,60.8150289,48.5
23.6554942,60.8150289,48.75
23.6554942,60.8150289,49.0
23.6554942,60.8150289,49.25
23.6554942,60.8150289,49.5
23.6554942,60.8150289,49.75
23.6554942,60.8150289,50.0
23.6554942,60.8150289,50.25
23.6554942,60.8150289,50.5
23.6554942,60.8150289,50.75
23.6554942,60.8150289,51.0
23.6554942,60.8150289,51.25
23.6554942,60.8150289,51.5
23.6554942,60.8150289,51.75
23.6554942,60.8150289,52.0
23.6554942,60.8150289,52.25
23.6554942,60.8150289,52.5
23.6554942,60.8150289,52.75
23.6554942,60.8150289,53.0
23.6554942,60.8150289,53.25
23.6554942,60.8150289,53.5
23.6554942,60.8150289,53.75
23.6554942,60.8150289,54.0
23.6554942,60.8150289,54.25
23.6554942,60.8150289,54.5
23.6554942,60.8150289,54.75
23.6554942,60.8150289,55.0
23.6554942,60.8150289,55.25
23.653955497332028,60.81534351645611,55.5
23.651593108384276,60.815826550933245,55.75
23.64923071943652,60.81630958541039,56.0
23.646868330488765,60.81679261988752,56.25
23.644505941541013,60.81727565436466,56.5
23.642143552593257,60.8177586888418,56.75
23.6397811636455,60.818241723318934,57.0
23.637418774697746,60.81872475779607,57.25
23.635056385749994,60.81920779227321,57.5
23.63269399680224,60.819690826750346,57.75
23.630331607854483,60.82017386122749,58.0
23.62796921890673,60.82065689570462,58.25
23.625606829958976,60.82113993018176,58.5
23.62324444101122,60.8216229646589,58.75
23.620882052063468,60.822105999136035,59.0
23.618519663115713,60.82258903361317,59.25
23.616157274167957,60.82307206809031,59.5
23.6137948852202,60.82355510256745,59.75
23.61143249627245,60.82403813704458,60.0
23.609070107324694,60.824521171521724,60.25
23.60670771837694,60.82500420599886,60.5
23.604345329429187,60.825487240475994,60.75
23.60198294048143,60.825970274953136,61.0
23.599620551533675,60.82645330943027,61.25
23.5975259,60.8268816,61.5
23.5975259,60.8268816,61.75
23.5975259,60.8268816,62.0
23.5975259,60.8268816,62.25
23.5975259,60.8268816,62.5
23.5975259,60.8268816,62.75
23.5975259,60.8268816,63.0
23.5975259,60.8268816,63.25
23.5975259,60.8268816,63.5
23.5975259,60.8268816,63.75
23.5975259,60.8268816,64.0
23.5975259,60.8268816,64.25
23.5975259,60.8268816,64.5
23.5975259,60.8268816,64.75
23.5975259,60.8268816,65.0
23.5975259,60.8268816,65.25
23.5975259,60.8268816,65.5
23.5975259,60.8268816,65.75
23.5975259,60.8268816,66.0
23.5975259,60.8268816,66.25
23.5975259,60.8268816,66.5
23.5975259,60.8268816,66.75
23.5975259,60.8268816,67.0
23.5975259,60.8268816,67.25
23.5975259,60.8268816,67.5
23.5975259,60.8268816,67.75
23.5975259,60.8268816,68.0
23.5975259,60.8268816,68.25
23.5975259,60.8268816,68.5
23.5975259,60.8268816,68.75
23.5975259,60.8268816,69.0
23.5975259,60.8268816,69.25
23.5975259,60.8268816,69.5
23.5975259,60.8268816,69.75
23.5975259,60.8268816,70.0
23.5975259,60.8268816,70.25
23.5975259,60.8268816,70.5
23.5975259,60.8268816,70.75
23.5975259,60.8268816,71.0
23.5975259,60.8268816,71.25
23.5975259,60.8268816,71.5
23.5975259,60.8268816,71.75
23.5975259,60.8268816,72.0
23.5975259,60.8268816,72.25
23.5975259,60.8268816,72.5
23.5975259,60.8268816,72.75
23.5975259,60.8268816,73.0
23.5975259,60.8268816,73.25
23.5975259,60.8268816,73.5
23.5975259,60.8268816,73.75
23.5975259,60.8268816,74.0
23.5975259,60.8268816,74.25
23.5975259,60.8268816,74.5
23.5975259,60.8268816,74.75
23.5975259,60.8268816,75.0
23.5975259,60.8268816,75.25
23.5975259,60.8268816,75.5
23.5975259,60.8268816,75.75
23.5975259,60.8268816,76.0
23.5975259,60.8268816,76.25
23.59771356543421,60.82676844847836,76.5
23.5993694369125,60.82577005269919,76.75
23.601025308390792,60.82477165692002,77.0
23.602681179869087,60.82377326114085,77.25
23.60433705134738,60.82277486536167,77.5
23.605992922825674,60.8217764695825,77.75
23.607648794303966,60.82077807380333,78.0
23.609304665782258,60.81977967802416,78.25
23.610960537260553,60.81878128224499,78.5
23.612616408738845,60.81778288646582,78.75
23.61427228021714,60.81678449068665,79.0
23.61592815169543,60.81578609490748,79.25
23.617584023173723,60.81478769912831,79.5
23.61923989465202,60.81378930334914,79.75
23.62089576613031,60.81279090756997,80.0
23.622551637608606,60.81179251179079,80.25
23.624207509086897,60.81079411601162,80.5
23.62586338056519,60.80979572023245,80.75
23.627519252043484,60.80879732445328,81.0
23.629175123521776,60.80779892867411,81.25
23.63083099500007,60.80680053289494,81.5
23.632486866478363,60.80580213711577,81.75
23.633618378655196,60.8051199,82.0
23.633618378655196,60.8051199,82.25
23.633618378655196,60.8051199,82.5
23.633618378655196,60.8051199,82.75
23.633618378655196,60.8051199,83.0
23.633618378655196,60.8051199,83.25
23.633618378655196,60.8051199,83.5
23.633618378655196,60.8051199,83.75
23.633618378655196,60.8051199,84.0
23.633618378655196,60.8051199,84.25
23.633618378655196,60.8051199,84.5
23.633618378655196,60.8051199,84.75
23.633618378655196,60.8051199,85.0
23.633618378655196,60.8051199,85.25
23.633618378655196,60.8051199,85.5
23.633618378655196,60.8051199,85.75
23.633618378655196,60.8051199,86.0
23.633618378655196,60.8051199,86.25
23.633618378655196,60.8051199,86.5
23.633618378655196,60.8051199,86.75
23.633618378655196,60.8051199,87.0
23.633618378655196,60.8051199,87.25
23.633618378655196,60.8051199,87.5
23.633618378655196,60.8051199,87.75
23.633618378655196,60.8051199,88.0
23.633618378655196,60.8051199,88.25
23.633618378655196,60.8051199,88.5
23.633618378655196,60.8051199,88.75
23.633618378655196,60.8051199,89.0
23.633618378655196,60.8051199,89.25
23.633618378655196,60.8051199,89.5
23.633618378655196,60.8051199,89.75
23.633618378655196,60.8051199,90.0
23.633618378655196,60.8051199,90.25
23.633618378655196,60.8051199,90.5
23.633618378655196,60.8051199,90.75
23.633618378655196,60.8051199,91.0
23.633618378655196,60.8051199,91.25
23.633618378655196,60.8051199,91.5
23.633618378655196,60.8051199,91.75
23.633618378655196,60.8051199,92.0
23.633618378655196,60.8051199,92.25
23.633618378655196,60.8051199,92.5
23.633618378655196,60.8051199,92.75
23.633618378655196,60.8051199,93.0
23.633618378655196,60.8051199,93.25
23.633618378655196,60.8051199,93.5
23.633618378655196,60.8051199,93.75
23.633618378655196,60.8051199,94.0
23.633618378655196,60.8051199,94.25
23.633618378655196,60.8051199,94.5
23.633618378655196,60.8051199,94.75
23.633618378655196,60.8051199,95.0
23.633618378655196,60.8051199,95.25
23.633618378655196,60.8051199,95.5
23.633618378655196,60.8051199,95.75
23.633618378655196,60.8051199,96.0
23.633618378655196,60.8051199,96.25
23.633618378655196,60.8051199,96.5
23.633618378655196,60.8051199,96.75
23.633111403085497,60.80496565415664,97.0
23.63151042760224,60.8044785620197,97.25
23.629909452118984,60.80399146988277,97.5
23.628308476635727,60.80350437774583,97.75
23.62670750115247,60.803017285608895,98.0
23.62510652566921,60.802530193471966,98.25
23.623505550185953,60.80204310133503,98.5
23.621904574702697,60.801556009198094,98.75
23.62030359921944,60.80106891706116,99.0
23.618702623736183,60.80058182492422,99.25
23.617101648252923,60.80009473278729,99.5
23.615500672769667,60.79960764065035,99.75
23.61389969728641,60.79912054851342,100.0
23.612298721803153,60.798633456376486,100.25
23.610697746319897,60.79814636423955,100.5
23.609096770836636,60.797659272102614,100.75
23.60749579535338,60.79717217996568,101.0
23.605894819870123,60.79668508782874,101.25
23.604293844386866,60.79619799569181,101.5
23.60269286890361,60.79571090355488,101.75
23.60109189342035,60.79522381141794,102.0
23.599490917937093,60.794736719281005,102.25
23.597889942453836,60.79424962714407,102.5
23.59628896697058,60.79376253500713,102.75
23.59468799148732,60.7932754428702,103.0
23.593087016004063,60.79278835073327,103.25
23.591486040520806,60.79230125859633,103.5
23.58988506503755,60.791814166459396,103.75
23.588284089554293,60.79132707432246,104.0
23.586683114071032,60.790839982185524,104.25
24.47973,60.94042,2880.0
24.481549426561962,60.93892049516997,2880.25
24.48336885312392,60.93742099033993,2880.5
24.485188279685882,60.935921485509894,2880.75
24.487007706247844,60.93442198067986,2881.0
24.488827132809803,60.93292247584982,2881.25
24.490646559371765,60.931422971019785,2881.5
24.492465985933727,60.92992346618975,2881.75
24.494285412495685,60.92842396135971,2882.0
24.496104839057647,60.926924456529676,2882.25
24.497924265619606,60.92542495169964,2882.5
24.499743692181568,60.9239254468696,2882.75
24.50156311874353,60.92242594203957,2883.0
24.503382545305488,60.92092643720953,2883.25
24.50520197186745,60.919426932379494,2883.5
24.507021398429412,60.91792742754946,2883.75
24.50884082499137,60.91642792271942,2884.0
24.510660251553333,60.914928417889385,2884.25
24.512479678115294,60.91342891305935,2884.5
24.514299104677253,60.91192940822931,2884.75
24.516118531239215,60.910429903399276,2885.0
24.517937957801177,60.90893039856924,2885.25
24.519757384363135,60.9074308937392,2885.5
24.521576810925097,60.90593138890917,2885.75
24.52339623748706,60.90443188407913,2886.0
24.525215664049018,60.902932379249094,2886.25
24.52703509061098,60.90143287441906,2886.5
24.528854517172938,60.89993336958902,2886.75
24.5306739437349,60.898433864758985,2887.0
24.532493370296862,60.89693435992895,2887.25
24.53431279685882,60.89543485509891,2887.5
24.536132223420783,60.893935350268876,2887.75
24.537951649982745,60.89243584543884,2888.0
24.539771076544703,60.8909363406088,2888.25
24.541590503106665,60.88943683577877,2888.5
24.543409929668627,60.88793733094873,2888.75
24.545229356230585,60.886437826118694,2889.0
24.547048782792547,60.88493832128866,2889.25
24.54886820935451,60.88343881645862,2889.5
24.550687635916468,60.881939311628585,2889.75
24.55250706247843,60.88043980679855,2890.0
24.554326489040392,60.87894030196851,2890.25
24.55614591560235,60.877440797138476,2890.5
24.557965342164312,60.87594129230844,2890.75
24.55978476872627,60.8744417874784,2891.0
24.561604195288233,60.87294228264837,2891.25
24.563423621850195,60.87144277781833,2891.5
24.565243048412153,60.869943272988294,2891.75
24.567062474974115,60.868443768158265,2892.0
24.568881901536077,60.86694426332823,2892.25
24.570701328098036,60.86544475849819,2892.5
24.572520754659998,60.863945253668156,2892.75
24.57434018122196,60.86244574883812,2893.0
24.576159607783918,60.86094624400808,2893.25
24.57797903434588,60.85944673917805,2893.5
24.579798460907842,60.85794723434801,2893.75
24.5816178874698,60.856447729517974,2894.0
24.583437314031762,60.85494822468794,2894.25
24.58525674059372,60.8534487198579,2894.5
24.587076167155683,60.851949215027865,2894.75
24.588895593717645,60.85044971019783,2895.0
24.590715020279603,60.84895020536779,2895.25
24.592534446841565,60.847450700537756,2895.5
24.594353873403527,60.84595119570772,2895.75
24.596173299965486,60.84445169087768,2896.0
24.597992726527448,60.84295218604765,2896.25
24.59981215308941,60.84145268121761,2896.5
24.601631579651368,60.839953176387574,2896.75
24.60345100621333,60.83845367155754,2897.0
24.605270432775292,60.8369541667275,2897.25
24.60708985933725,60.835454661897465,2897.5
24.608909285899212,60.83395515706743,2897.75
24.610728712461174,60.83245565223739,2898.0
24.612548139023133,60.830956147407356,2898.25
24.614367565585095,60.82945664257732,2898.5
24.616186992147053,60.82795713774728,2898.75
24.618006418709015,60.82645763291725,2899.0
24.619825845270977,60.82495812808721,2899.25
24.621645271832936,60.823458623257174,2899.5
24.623464698394898,60.82195911842714,2899.75
24.62528412495686,60.8204596135971,2900.0
24.627103551518818,60.818960108767065,2900.25
24.62892297808078,60.81746060393703,2900.5
24.6292759468338,60.8171697,2900.75
24.6292759468338,60.8171697,2901.0
24.6292759468338,60.8171697,2901.25
24.6292759468338,60.8171697,2901.5
24.6292759468338,60.8171697,2901.75
24.6292759468338,60.8171697,2902.0
24.6292759468338,60.8171697,2902.25
24.6292759468338,60.8171697,2902.5
24.6292759468338,60.8171697,2902.75
24.6292759468338,60.8171697,2903.0
24.6292759468338,60.8171697,2903.25
24.6292759468338,60.8171697,2903.5
24.6292759468338,60.8171697,2903.75
24.6292759468338,60.8171697,2904.0
24.6292759468338,60.8171697,2904.25
24.6292759468338,60.8171697,2904.5
24.6292759468338,60.8171697,2904.75
24.6292759468338,60.8171697,2905.0
24.6292759468338,60.8171697,2905.25
24.6292759468338,60.8171697,2905.5
24.6292759468338,60.8171697,2905.75
24.6292759468338,60.8171697,2906.0
24.6292759468338,60.8171697,2906.25
24.6292759468338,60.8171697,2906.5
24.6292759468338,60.8171697,2906.75
24.6292759468338,60.8171697,2907.0
24.6292759468338,60.8171697,2907.25
24.6292759468338,60.8171697,2907.5
24.6292759468338,60.8171697,2907.75
24.6292759468338,60.8171697,2908.0
24.6292759468338,60.8171697,2908.25
24.6292759468338,60.8171697,2908.5
24.6292759468338,60.8171697,2908.75
24.6292759468338,60.8171697,2909.0
24.6292759468338,60.8171697,2909.25
24.6292759468338,60.8171697,2909.5
24.6292759468338,60.8171697,2909.75
24.6292759468338,60.8171697,2910.0
24.6292759468338,60.8171697,2910.25
24.6292759468338,60.8171697,2910.5
24.6292759468338,60.8171697,2910.75
24.6292759468338,60.8171697,2911.0
24.6292759468338,60.8171697,2911.25
24.6292759468338,60.8171697,2911.5
24.6292759468338,60.8171697,2911.75
24.6292759468338,60.8171697,2912.0
24.6292759468338,60.8171697,2912.25
24.6292759468338,60.8171697,2912.5
24.6292759468338,60.8171697,2912.75
24.6292759468338,60.8171697,2913.0
24.6292759468338,60.8171697,2913.25
24.6292759468338,60.8171697,2913.5
24.6292759468338,60.8171697,2913.75
24.6292759468338,60.8171697,2914.0
24.6292759468338,60.8171697,2914.25
24.6292759468338,60.8171697,2914.5
24.6292759468338,60.8171697,2914.75
24.6292759468338,60.8171697,2915.0
24.6292759468338,60.8171697,2915.25
24.6292759468338,60.8171697,2915.5
24.628723440252042,60.81676999476866,2915.75
24.62803794821512,60.81627408257098,2916.0
24.627352456178198,60.81577817037329,2916.25
24.626666964141275,60.81528225817561,2916.5
24.625981472104353,60.814786345977915,2916.75
24.62529598006743,60.81429043378023,2917.0
24.62461048803051,60.813794521582544,2917.25
24.62392499599359,60.81329860938486,2917.5
24.62323950395667,60.81280269718717,2917.75
24.622554011919746,60.81230678498948,2918.0
24.621868519882824,60.811810872791796,2918.25
24.621183027845902,60.81131496059411,2918.5
24.62049753580898,60.810819048396425,2918.75
24.619812043772058,60.81032313619874,2919.0
24.619126551735135,60.80982722400105,2919.25
24.6188455,60.8096239,2919.5
24.6188455,60.8096239,2919.75
24.6188455,60.8096239,2920.0
24.6188455,60.8096239,2920.25
24.6188455,60.8096239,2920.5
24.6188455,60.8096239,2920.75
24.6188455,60.8096239,2921.0
24.6188455,60.8096239,2921.25
24.6188455,60.8096239,2921.5
24.6188455,60.8096239,2921.75
24.6188455,60.8096239,2922.0
24.6188455,60.8096239,2922.25
24.6188455,60.8096239,2922.5
24.6188455,60.8096239,2922.75
24.6188455,60.8096239,2923.0
24.6188455,60.8096239,2923.25
24.6188455,60.8096239,2923.5
24.6188455,60.8096239,2923.75
24.6188455,60.8096239,2924.0
24.6188455,60.8096239,2924.25
24.6188455,60.8096239,2924.5
24.6188455,60.8096239,2924.75
24.6188455,60.8096239,2925.0
24.6188455,60.8096239,2925.25
24.6188455,60.8096239,2925.5
24.6188455,60.8096239,2925.75
24.6188455,60.8096239,2926.0
24.6188455,60.8096239,2926.25
24.6188455,60.8096239,2926.5
24.6188455,60.8096239,2926.75
24.6188455,60.8096239,2927.0
24.6188455,60.8096239,2927.25
24.6188455,60.8096239,2927.5
24.6188455,60.8096239,2927.75
24.6188455,60.8096239,2928.0
24.6188455,60.8096239,2928.25
24.6188455,60.8096239,2928.5
24.6188455,60.8096239,2928.75
24.6188455,60.8096239,2929.0
24.6188455,60.8096239,2929.25
24.6188455,60.8096239,2929.5
24.6188455,60.8096239,2929.75
24.6188455,60.8096239,2930.0
24.6188455,60.8096239,2930.25
24.6188455,60.8096239,2930.5
24.6188455,60.8096239,2930.75
24.6188455,60.8096239,2931.0
24.6188455,60.8096239,2931.25
24.6188455,60.8096239,2931.5
24.6188455,60.8096239,2931.75
24.6188455,60.8096239,2932.0
24.6188455,60.8096239,2932.25
24.6188455,60.8096239,2932.5
24.6188455,60.8096239,2932.75
24.6188455,60.8096239,2933.0
24.6188455,60.8096239,2933.25
24.6188455,60.8096239,2933.5
24.6188455,60.8096239,2933.75
24.6188455,60.8096239,2934.0
24.6188455,60.8096239,2934.25
24.618124610618917,60.808752454258475,2934.5
24.61690276421031,60.80727542757792,2934.75
24.615680917801697,60.80579840089737,2935.0
24.61445907139309,60.80432137421682,2935.25
24.613237224984477,60.80284434753627,2935.5
24.612015378575865,60.801367320855725,2935.75
24.610793532167257,60.79989029417517,2936.0
24.609571685758645,60.798413267494624,2936.25
24.608349839350034,60.79693624081407,2936.5
24.607127992941425,60.79545921413352,2936.75
24.605906146532813,60.79398218745297,2937.0
24.604684300124205,60.79250516077242,2937.25
24.603462453715593,60.79102813409187,2937.5
24.60224060730698,60.78955110741132,2937.75
24.601018760898373,60.78807408073077,2938.0
24.59979691448976,60.78659705405022,2938.25
24.59857506808115,60.78512002736967,2938.5
24.59735322167254,60.78364300068912,2938.75
24.59613137526393,60.78216597400857,2939.0
24.59490952885532,60.78068894732802,2939.25
24.59368768244671,60.77921192064747,2939.5
24.592465836038098,60.777734893966915,2939.75
24.59124398962949,60.77625786728637,2940.0
24.590022143220878,60.774780840605814,2940.25
24.58880029681227,60.77330381392527,2940.5
24.587578450403658,60.77182678724472,2940.75
24.586356603995046,60.770349760564166,2941.0
24.585134757586438,60.76887273388362,2941.25
24.583912911177826,60.767395707203065,2941.5
24.582691064769215,60.76591868052252,2941.75
24.581469218360606,60.76444165384196,2942.0
24.580247371951994,60.762964627161416,2942.25
24.579025525543386,60.76148760048086,2942.5
24.577803679134774,60.760010573800315,2942.75
24.576581832726163,60.75853354711976,2943.0
24.575359986317554,60.757056520439214,2943.25
24.574138139908943,60.75557949375867,2943.5
24.57291629350033,60.75410246707811,2943.75
24.571694447091723,60.752625440397566,2944.0
24.57047260068311,60.75114841371701,2944.25
24.569250754274503,60.749671387036464,2944.5
24.56802890786589,60.74819436035591,2944.75
24.56680706145728,60.74671733367536,2945.0
24.56558521504867,60.74524030699481,2945.25
24.56436336864006,60.74376328031426,2945.5
24.563141522231447,60.742286253633715,2945.75
24.56191967582284,60.74080922695316,2946.0
24.560697829414227,60.739332200272614,2946.25
24.55947598300562,60.73785517359206,2946.5
24.558254136597007,60.73637814691151,2946.75
24.557032290188396,60.73490112023096,2947.0
24.555810443779787,60.73342409355041,2947.25
24.554588597371175,60.73194706686986,2947.5
24.553366750962564,60.73047004018931,2947.75
24.552144904553955,60.728993013508756,2948.0
24.550923058145344,60.72751598682821,2948.25
24.549701211736735,60.72603896014766,2948.5
24.548479365328124,60.72456193346711,2948.75
24.547257518919512,60.72308490678656,2949.0
24.546035672510904,60.721607880106006,2949.25
24.544813826102292,60.72013085342546,2949.5
24.54359197969368,60.718653826744905,2949.75
24.542370133285072,60.71717680006436,2950.0
24.54114828687646,60.715699773383804,2950.25
24.539926440467852,60.71422274670326,2950.5
24.53870459405924,60.7127457200227,2950.75
24.53748274765063,60.711268693342156,2951.0
24.53626090124202,60.70979166666161,2951.25
24.53503905483341,60.708314639981054,2951.5
24.533817208424797,60.70683761330051,2951.75
24.53259536201619,60.70536058661995,2952.0
24.531373515607577,60.703883559939406,2952.25
24.53015166919897,60.70240653325885,2952.5
24.528929822790356,60.700929506578305,2952.75
24.527707976381745,60.69945247989775,2953.0
24.526486129973136,60.697975453217204,2953.25
24.525264283564525,60.69649842653666,2953.5
24.524042437155916,60.6950213998561,2953.75
24.522820590747305,60.693544373175556,2954.0
24.521598744338693,60.692067346495,2954.25
24.520376897930085,60.690590319814454,2954.5
24.519155051521473,60.6891132931339,2954.75
24.51793320511286,60.68763626645335,2955.0
24.516711358704253,60.6861592397728,2955.25
24.51548951229564,60.68468221309225,2955.5
24.514267665887033,60.6832051864117,2955.75
24.51304581947842,60.68172815973115,2956.0
24.51182397306981,60.680251133050604,2956.25
24.5106021266612,60.67877410637005,2956.5
24.50938028025259,60.6772970796895,2956.75
24.508158433843978,60.67582005300895,2957.0
24.50693658743537,60.6743430263284,2957.25
24.505714741026758,60.67286599964785,2957.5
24.50449289461815,60.6713889729673,2957.75
24.503271048209537,60.669911946286746,2958.0
24.502049201800926,60.6684349196062,2958.25
24.500827355392317,60.666957892925645,2958.5
24.499605508983706,60.6654808662451,2958.75
24.498383662575094,60.66400383956455,2959.0
24.497161816166486,60.662526812883996,2959.25
24.495939969757874,60.66104978620345,2959.5
24.494718123349266,60.659572759522895,2959.75
24.493496276940654,60.65809573284235,2960.0
24.492274430532042,60.656618706161794,2960.25
24.491052584123434,60.65514167948125,2960.5
24.489830737714822,60.65366465280069,2960.75
24.48860889130621,60.652187626120146,2961.0
24.487387044897602,60.6507105994396,2961.25
24.48616519848899,60.649233572759044,2961.5
24.484943352080382,60.6477565460785,2961.75
24.48372150567177,60.64627951939794,2962.0
24.48249965926316,60.644802492717396,2962.25
24.48127781285455,60.64332546603684,2962.5
24.48005596644594,60.641848439356295,2962.75
24.478834120037327,60.64037141267574,2963.0
24.47761227362872,60.638894385995194,2963.25
24.476390427220107,60.63741735931464,2963.5
24.4751685808115,60.63594033263409,2963.75
24.473946734402887,60.634463305953545,2964.0
24.472724887994275,60.63298627927299,2964.25
24.471503041585667,60.631509252592444,2964.5
24.470281195177055,60.63003222591189,2964.75
24.469059348768443,60.62855519923134,2965.0
24.467837502359835,60.62707817255079,2965.25
24.466615655951223,60.62560114587024,2965.5
24.465393809542615,60.62412411918969,2965.75
24.464171963134003,60.62264709250914,2966.0
24.463171678207488,60.6214379,2966.25
24.463171678207488,60.6214379,2966.5
24.463171678207488,60.6214379,2966.75
24.463171678207488,60.6214379,2967.0
24.463171678207488,60.6214379,2967.25
24.463171678207488,60.6214379,2967.5
24.463171678207488,60.6214379,2967.75
24.463171678207488,60.6214379,2968.0
24.463171678207488,60.6214379,2968.25
24.463171678207488,60.6214379,2968.5
24.463171678207488,60.6214379,2968.75
24.463171678207488,60.6214379,2969.0
24.463171678207488,60.6214379,2969.25
24.463171678207488,60.6214379,2969.5
24.463171678207488,60.6214379,2969.75
24.463171678207488,60.6214379,2970.0
24.463171678207488,60.6214379,2970.25
24.463171678207488,60.6214379,2970.5
24.463171678207488,60.6214379,2970.75
24.463171678207488,60.6214379,2971.0
24.463171678207488,60.6214379,2971.25
24.463171678207488,60.6214379,2971.5
24.463171678207488,60.6214379,2971.75
24.463171678207488,60.6214379,2972.0
24.463171678207488,60.6214379,2972.25
24.463171678207488,60.6214379,2972.5
24.463171678207488,60.6214379,2972.75
24.463171678207488,60.6214379,2973.0
24.463171678207488,60.6214379,2973.25
24.463171678207488,60.6214379,2973.5
24.463171678207488,60.6214379,2973.75
24.463171678207488,60.6214379,2974.0
24.463171678207488,60.6214379,2974.25
24.463171678207488,60.6214379,2974.5
24.463171678207488,60.6214379,2974.75
24.463171678207488,60.6214379,2975.0
24.463171678207488,60.6214379,2975.25
24.463171678207488,60.6214379,2975.5
24.463171678207488,60.6214379,2975.75
24.463171678207488,60.6214379,2976.0
24.463171678207488,60.6214379,2976.25
24.463171678207488,60.6214379,2976.5
24.463171678207488,60.6214379,2976.75
24.463171678207488,60.6214379,2977.0
24.463171678207488,60.6214379,2977.25
24.463171678207488,60.6214379,2977.5
24.463171678207488,60.6214379,2977.75
24.463171678207488,60.6214379,2978.0
24.463171678207488,60.6214379,2978.25
24.463171678207488,60.6214379,2978.5
24.463171678207488,60.6214379,2978.75
24.463171678207488,60.6214379,2979.0
24.463171678207488,60.6214379,2979.25
24.463171678207488,60.6214379,2979.5
24.463171678207488,60.6214379,2979.75
24.463171678207488,60.6214379,2980.0
24.463171678207488,60.6214379,2980.25
24.463171678207488,60.6214379,2980.5
24.463171678207488,60.6214379,2980.75
24.463171678207488,60.6214379,2981.0
24.4631053733131,60.62174350931569,2981.25
24.462739721321977,60.623428854806654,2981.5
24.462374069330856,60.62511420029762,2981.75
24.462008417339735,60.626799545788586,2982.0
24.461642765348614,60.62848489127955,2982.25
24.461277113357493,60.63017023677051,2982.5
24.460911461366372,60.63185558226147,2982.75
24.46054580937525,60.63354092775244,2983.0
24.46018015738413,60.635226273243404,2983.25
24.45981450539301,60.636911618734366,2983.5
24.459448853401888,60.63859696422533,2983.75
24.459083201410767,60.6402823097163,2984.0
24.458717549419646,60.64196765520726,2984.25
24.458351897428525,60.64365300069822,2984.5
24.457986245437404,60.645338346189185,2984.75
24.457620593446283,60.64702369168015,2985.0
24.45725494145516,60.648709037171116,2985.25
24.45688928946404,60.65039438266208,2985.5
24.45652363747292,60.65207972815304,2985.75
24.4561579854818,60.653765073644,2986.0
24.455792333490677,60.65545041913497,2986.25
24.455426681499556,60.657135764625934,2986.5
24.455061029508435,60.6588211101169,2986.75
